Pesel;Bool
42051839565;1
40625539815;0
56851378296;1
82759136658;0
90452880389;1
98809420853;0
00060869740;1
08047600690;0
59261102862;1
68511622290;0
46820127356;1
56026821374;0
89061549938;1
98815364990;0
36860141160;1
01618361640;0
78832149651;1
57891243681;0
14492768643;1
24864461973;0
01483066039;1
93104063806;0
94810314750;1
54807413091;0
11091235590;1
01052991531;0
39422617226;1
24229731662;0
85051755345;1
45870355155;0
36890557122;1
25207896153;0
59820517696;1
72018665959;0
13420961570;1
24910603517;0
55510672186;1
16620781555;0
88280233008;1
83802008832;0
83852429164;1
26458148923;0
42421353972;1
34273591224;0
42292662470;1
22042669724;0
51510164120;1
51016054121;0
38102639097;1
30836971920;0
44490683615;1
45964614380;0
75511014925;1
11751952405;0
80241781067;1
18204078617;0
77260485711;1
70118527467;0
35110148751;1
11587103451;0
94492418274;1
94849221744;0
19412836929;1
92369211489;0
02902050158;1
95508102020;0
96030700395;1
70905060339;0
77852381340;1
37413052887;0
76881592413;1
98183567124;0
15080729235;1
21800273595;0
14440211506;1
61411200445;0
77450901478;1
54707091748;0
22102044900;1
01022044920;0
55812049660;1
66048520951;0
47250861926;1
70142269685;0
66012901610;1
16011660029;0
18851112135;1
51151882113;0
47061032506;1
37602501604;0
57870719419;1
18915977047;0
34431577798;1
38775914734;0
97080648932;1
86907928034;0
01450607072;1
04600715720;0
50841662776;1
85074216667;0
70471109007;1
00910047771;0
59490489000;1
49058904900;0
84121973841;1
24181738491;0
05241672184;1
54028141672;0
50231111424;1
14531241021;0
68901895455;1
85451969580;0
39120737536;1
52361739370;0
47920828028;1
07488829202;0
76910222647;1
90227162764;0
06022722092;1
20722900226;0
08882134136;1
38468108321;0
72092191856;1
17520216899;0
66440419989;1
49610464998;0
83061210340;1
06132008431;0
76891637999;1
73996978619;0
25272510545;1
55270525142;0
21222361964;1
43129162262;0
46481207251;1
40821712546;0
10232933285;1
23283519302;0
12312022078;1
21002271832;0
89220903320;1
02398202093;0
84470217997;1
24791707894;0
45892929802;1
22924898509;0
48321626853;1
21528864336;0
27890195504;1
17450590829;0
14022656246;1
41262402656;0
55060132202;1
52300025216;0
45090820545;1
08054550942;0
14862522121;1
64122521281;0
58272234962;1
52287462329;0
13251579647;1
15192776354;0
47460705496;1
06094576474;0
99122845727;1
29457791822;0
34032120528;1
12280325430;0
95522151363;1
55295133162;0
82520148437;1
04428352178;0
80121884734;1
47102138848;0
83283057648;1
28604873583;0
87452944685;1
98642454857;0
63252833453;1
53564332283;0
39272825466;1
36622485927;0
55072770869;1
77685520097;0
53491793357;1
35953739147;0
89042902422;1
92940242208;0
77462057192;1
19504277762;0
17210688801;1
18060178128;0
72810859248;1
10878295842;0
85901394333;1
01339439853;0
59502275407;1
52974055702;0
00692078714;1
80721900476;0
85910273010;1
10802307591;0
51920565849;1
51455609829;0
78051130504;1
08105017543;0
36422955240;1
24059542623;0
75230245459;1
42504935527;0
70880254312;1
20314857082;0
70242695104;1
24074612095;0
50442783364;1
50438427634;0
63292079749;1
43297299670;0
66121118657;1
15186116762;0
55862319605;1
12650558396;0
75070729429;1
07072479925;0
13081989423;1
11089339284;0
84032231838;1
30821488332;0
43900628420;1
02248006394;0
34901739800;1
49793080031;0
74432687489;1
48469747328;0
54022258178;1
72452802158;0
69480384969;1
40469893968;0
94450152857;1
94817045525;0
88082325204;1
40282808253;0
43860759741;1
16795478340;0
72321633940;1
70432219336;0
84831445995;1
43541459889;0
62222844549;1
92864252424;0
56022434923;1
56920224334;0
98831520820;1
82882095301;0
72490314068;1
34486700219;0
69310117066;1
11601763069;0
46220353074;1
24354036072;0
38821086602;1
23108866280;0
67510959006;1
09055966701;0
78892427926;1
28427876299;0
19040587101;1
19101050847;0
93122333619;1
36931129323;0
88521493859;1
93855284918;0
82072210978;1
82827192070;0
52270229674;1
54220227769;0
54810133533;1
01345833351;0
30922106021;1
21130269200;0
87901001664;1
91010766840;0
76410602026;1
66610022704;0
63221015093;1
61201903325;0
09921984101;1
10991108942;0
66291126351;1
59131662621;0
32312035966;1
33956212603;0
64311193787;1
67934738111;0
79851030348;1
09188533470;0
46432580840;1
84043046825;0
93251677798;1
51632997877;0
56281283131;1
12632318851;0
44070812736;1
72106487340;0
97412246126;1
64429117622;0
91442044626;1
04441429266;0
39031136431;1
13034313619;0
91062707039;1
79100927360;0
83410770716;1
14170776308;0
27312428922;1
72822224931;0
74830812078;1
80834107728;0
03242599345;1
43520929435;0
11232300523;1
31302132250;0
08840101385;1
04135818800;0
15880680194;1
41068885910;0
65110183137;1
80113617135;0
13311083471;1
83114013713;0
51902588905;1
20189509585;0
84300261583;1
81840365023;0
54052268051;1
85024152065;0
17041411911;1
11140794111;0
31061101489;1
19013618041;0
09031801064;1
13006480109;0
60012722369;1
01272962036;0
18462519855;1
54855861219;0
83431076127;1
12783743610;0
37281171510;1
85101217731;0
66491454751;1
45614415967;0
71081345203;1
71014233850;0
44061868681;1
01614684688;0
44210902679;1
21629070494;0
64110983754;1
61547908314;0
35052376898;1
85360275389;0
02060466361;1
46026660310;0
37290944420;1
44392207094;0
78420744046;1
24764840407;0
05882567302;1
27088063255;0
67492359458;1
59436287459;0
59862433501;1
55843362019;0
70411420641;1
10712410446;0
97101398558;1
35159180879;0
04281331682;1
34128036182;0
06022810568;1
80662812500;0
43030732222;1
22047323023;0
58921808935;1
50258898319;0
98212433804;1
12328084943;0
00240809562;1
85002200694;0
47060419254;1
02440957146;0
48830502815;1
18380548025;0
57820989075;1
92957805087;0
45441883597;1
53417448589;0
56051009802;1
52001890650;0
21900698948;1
10924998860;0
01890901738;1
80190793810;0
29040338201;1
98220104033;0
80890932474;1
09492307488;0
53923084369;1
95493360823;0
80251302319;1
35082102931;0
56122575803;1
38205155627;0
14272154646;1
61164422574;0
06312465322;1
34222635601;0
95300468177;1
47630185097;0
99261493683;1
69389692314;0
20871032269;1
23680291072;0
32850904588;1
30298884055;0
90101774632;1
17600742931;0
92882283310;1
33802218892;0
03033044823;1
24300038343;0
08312917663;1
38116760329;0
95090643521;1
01505249369;0
39911819173;1
37113991891;0
95460127592;1
57224906591;0
74462456211;1
24714562146;0
57082671028;1
12607828750;0
20302458044;1
05202434480;0
77450307298;1
79478032570;0
39430943683;1
36943389403;0
96222857533;1
63582372952;0
47012286046;1
62044207681;0
72212233695;1
16237329225;0
75481470167;1
54604117877;0
19270425837;1
27024139857;0
83520836445;1
55238644038;0
52091108217;1
20781590112;0
28222940722;1
27224922802;0
18841983521;1
12158398148;0
41842329272;1
29328474212;0
30111086499;1
01903841196;0
36830817415;1
15183637480;0
52920939016;1
50923291906;0
94081740342;1
17404294830;0
68830107995;1
65978900831;0
90220800715;1
92705001082;0
63451432277;1
47153227364;0
40852079102;1
02154270908;0
61232980937;1
03382129967;0
53811884639;1
86131853894;0
64501997232;1
96230124579;0
98510953608;1
95536809081;0
22320636062;1
26323260260;0
15912825137;1
51798212153;0
77083082409;1
73427009808;0
69061300447;1
47316469000;0
73271845092;1
09451372287;0
01480962833;1
49061882303;0
87040899502;1
04928590087;0
90440589012;1
99584001204;0
07911620127;1
07112690271;0
29302459567;1
07955629342;0
47520215820;1
02752815204;0
48012889406;1
98201468804;0
51120414989;1
94201548119;0
32920374723;1
30392322477;0
71851120995;1
90197215851;0
07852545893;1
85429505783;0
40230951318;1
94013238150;0
35121191926;1
21126531919;0
65042337473;1
53376702443;0
08021731457;1
13074715280;0
71832695030;1
69353018207;0
09062867817;1
76671908208;0
23070525248;1
38047252205;0
63250418999;1
39949186052;0
85921781733;1
57219738183;0
07522336116;1
62615301327;0
25882842287;1
58882228427;0
44870569410;1
85460494107;0
83230299743;1
37024389329;0
81840537848;1
84753818480;0
81421092285;1
02825824191;0
32521263521;1
15226521332;0
21912547609;1
16702259941;0
20862993283;1
30986229238;0
16041414382;1
83444261101;0
54881708582;1
78888245501;0
99081286050;1
10980286095;0
29520839989;1
22059989839;0
27520159104;1
20754251190;0
22891927000;1
02098790221;0
73480289735;1
70358389274;0
11892512946;1
61521912948;0
40300285329;1
29283003504;0
14242887101;1
81281217440;0
67492634403;1
09247644363;0
91261809080;1
11200896890;0
42261272053;1
61374022252;0
20281808708;1
08801802827;0
69061452212;1
65612492210;0
90302405377;1
20374700953;0
23862737491;1
22176733489;0
43470889647;1
08437448796;0
31452227037;1
51043722732;0
97320258817;1
75319028278;0
94890397427;1
93474929780;0
82892839452;1
92242395888;0
23221915465;1
51212923456;0
46221730195;1
10179654223;0
66431447700;1
43404760167;0
39031840727;1
14987330270;0
81513068039;1
39106053188;0
23833119286;1
28133612389;0
02821923018;1
28132001289;0
13211122766;1
26111271326;0
30520850265;1
03550286250;0
08822827351;1
83288127502;0
61850901196;1
50819016196;0
30082698772;1
02307889267;0
47091892626;1
60899216724;0
86092686614;1
81662460698;0
45521483934;1
98413345524;0
93520732405;1
57305234029;0
06040780344;1
03804764040;0
62880568377;1
68382687507;0
89511324674;1
74912485163;0
90232447623;1
02276243349;0
35920532595;1
25905595323;0
65320335678;1
63373685025;0
84902650309;1
39968004250;0
80311913543;1
03413981315;0
03430256698;1
04298636503;0
54860598300;1
86945000835;0
00841284238;1
18283402804;0
53231430681;1
12685303413;0
09811960565;1
81106960559;0
05491460513;1
30061441595;0
41262864025;1
46226854021;0
42240766416;1
67206444162;0
48082675037;1
80740628753;0
26510593391;1
53295136190;0
54082219746;1
01542278649;0
43921118034;1
84112413309;0
08030703438;1
07083830304;0
54033074978;1
37389045704;0
63411719688;1
61187169834;0
91851384609;1
39154109688;0
48301401467;1
14436040871;0
08240841166;1
41040866218;0
61861799326;1
76928391661;0
16030955359;1
55395903160;0
30231333152;1
10213335323;0
67092074111;1
00916124771;0
19462068301;1
16982306041;0
92410515742;1
21052474195;0
10212054782;1
12872512040;0
54211323191;1
41213121593;0
71851929686;1
72165198896;0
40880481353;1
58840034813;0
23222001198;1
30202212981;0
06512614265;1
14565022166;0
06411932862;1
16482136290;0
23061971603;1
16291360037;0
26220595524;1
22955642025;0
84080449700;1
47089484000;0
93012136218;1
32216903811;0
08292964783;1
29688702493;0
36450607098;1
09374586600;0
01281584805;1
88182051405;0
04433051457;1
34505740314;0
76101068874;1
07160188647;0
02462005340;1
20320564004;0
62892258495;1
52882294965;0
20022356475;1
56405222073;0
76122892270;1
60872227921;0
16431862650;1
46683126150;0
20211937027;1
70270932112;0
26052049325;1
23520629045;0
35451533227;1
73245552313;0
38231670578;1
63877021358;0
60852343892;1
40363892852;0
60500376458;1
07006553468;0
24451604848;1
84684520414;0
49862403565;1
06984565234;0
61312091366;1
91032616613;0
88051792369;1
83596091827;0
34522819756;1
32472156895;0
23411647569;1
17294541366;0
45522679299;1
29764599252;0
22120137857;1
22215778130;0
08910216908;1
98006208191;0
72830584328;1
80428733582;0
13891893152;1
32193898511;0
18103004313;1
83300103141;0
80911707999;1
79090719819;0
86892522121;1
28619282125;0
71010831038;1
33110878010;0
71861712980;1
01912778186;0
34411342569;1
14495431326;0
73292371765;1
39217365277;0
25033172881;1
33281820175;0
35100963252;1
36529200531;0
07271186428;1
16810287274;0
79441657838;1
98517846473;0
54410695734;1
74694045351;0
97251902111;1
92510121971;0
70111093037;1
01907113307;0
79301038254;1
07195233840;0
87830848554;1
84430887855;0
25522317740;1
15073275422;0
15310923792;1
12533997021;0
80102085972;1
71280985200;0
85901662968;1
15989866206;0
15411455721;1
71551145124;0
46851662978;1
78649825166;0
40113065604;1
60604051431;0
26862769370;1
62779062836;0
50820871740;1
07218587004;0
37212984033;1
29137240338;0
85862586383;1
83582856638;0
87020918144;1
19728804014;0
80042076278;1
42008772806;0
42072484797;1
27748209744;0
82872633733;1
78328237633;0
83482662768;1
22368868674;0
33061769900;1
96900673301;0
87873190591;1
37591878190;0
37462950918;1
81230476599;0
54501474499;1
44097155494;0
43233137495;1
41337334295;0
14050586892;1
65081049285;0
58021528452;1
18228550425;0
47812466079;1
64767412098;0
43112915079;1
42113719509;0
25052185200;1
15580025202;0
84922339686;1
48992366823;0
73231238195;1
21393783521;0
05880236648;1
53040288686;0
68850367326;1
36827860653;0
36291733370;1
07673192333;0
11900868371;1
19730608811;0
65062315316;1
60156653123;0
73221557572;1
75127232557;0
51081413201;1
05281110341;0
49923145771;1
44739512791;0
98062502756;1
62825576090;0
48462064963;1
42846960346;0
84920973877;1
40278989773;0
27502411064;1
44050112627;0
93482927358;1
38749253829;0
12450659327;1
12325675490;0
68260742814;1
71440288626;0
07252306098;1
52609803072;0
49072159739;1
54297179309;0
77102371693;1
71323716079;0
52412611976;1
51622491617;0
29512037346;1
62423531079;0
51010924754;1
05045911247;0
56261328201;1
10326285261;0
21100225034;1
02254120013;0
98901281491;1
20419981981;0
50842090626;1
60824006925;0
07452231299;1
04125792293;0
99040369501;1
96193905004;0
89882846986;1
68296898848;0
82512437639;1
33267259184;0
91922730553;1
25273139905;0
96813083293;1
39331609288;0
00211243487;1
42012718043;0
58840541052;1
44018552508;0
50431515194;1
11149530554;0
82892817034;1
72881420938;0
58860622674;1
66722680845;0
05850398314;1
95133080845;0
59890396777;1
97705698397;0
40880266716;1
10686047286;0
10491645893;1
94635110984;0
49481623528;1
84234256819;0
39080658652;1
38260505689;0
72072946669;1
77229946660;0
32482799059;1
72239890459;0
66102672880;1
66720881620;0
33411169011;1
19114136130;0
30091184468;1
01304988614;0
06111198564;1
16011581469;0
51910100588;1
55880119010;0
25301475524;1
45325047125;0
31291663353;1
35933361216;0
60242615545;1
52264154056;0
36281716079;1
78217106936;0
61062766039;1
26396600176;0
27221850869;1
52916702882;0
28511958906;1
85182990651;0
72470645012;1
07445067221;0
35812222106;1
62130512822;0
18070812058;1
72180010885;0
86083058309;1
60938808350;0
79472490121;1
24071979421;0
16290992947;1
96990172249;0
44071159407;1
49071547041;0
65222577299;1
59675927222;0
28440143224;1
21443424208;0
37292058491;1
42581793920;0
24510270687;1
20706278541;0
76232715399;1
92731963275;0
18491936225;1
83191926452;0
00832168404;1
20360488410;0
89072253163;1
07395682132;0
96901401251;1
20610141959;0
65260222447;1
24272604526;0
98522034722;1
22498507232;0
52091701069;1
10562900917;0
42441048371;1
12484341740;0
79441424542;1
44475142429;0
80281068773;1
38276878001;0
00522712986;1
28120275096;0
84442598806;1
28854468094;0
68901599939;1
16999590893;0
39260177311;1
21137673901;0
57280565372;1
57765235028;0
31892673575;1
25187536397;0
27492659460;1
99562746024;0
03483061328;1
30083362481;0
90412944711;1
71492044911;0
75822712105;1
51107522827;0
59210945487;1
24959784051;0
89061242541;1
20844216159;0
96210247232;1
34262290172;0
88291378767;1
68193772887;0
35032579749;1
77945053293;0
95322703922;1
07295392322;0
23021949486;1
62941028943;0
16462557172;1
14267562517;0
44290726253;1
20792234465;0
57071775593;1
75775950713;0
25242052206;1
22554002622;0
77411294139;1
79192743411;0
65022389409;1
52903290684;0
52122986340;1
62902851342;0
87842132845;1
21354784828;0
53301397672;1
36173572309;0
97010921483;1
18970390214;0
51922945177;1
25977541192;0
87071167030;1
76170710038;0
75450359857;1
30774555985;0
35820139355;1
10953235385;0
76502296616;1
02667261659;0
14110567490;1
71691154040;0
51492210725;1
25071192452;0
26420640039;1
00340429626;0
83870682347;1
48782736038;0
69511256779;1
57675269911;0
85213068410;1
50481628310;0
52230804619;1
21952060843;0
51012472422;1
02272142451;0
53041999725;1
30552749919;0
25413096822;1
34262291580;0
17900475146;1
06154190477;0
37920404755;1
05923745704;0
94242607907;1
72729446900;0
11861702747;1
81617714702;0
36061958161;1
11516968063;0
55460220589;1
54289650025;0
86290787122;1
21268727980;0
88231963604;1
80893643126;0
81861379962;1
91268371968;0
77842298526;1
28427679285;0
65061247588;1
18785254606;0
76872832759;1
87763592278;0
16411369292;1
16112949632;0
62032171596;1
25117290663;0
42481235960;1
82159244603;0
38431103892;1
14938103382;0
32022719439;1
39437902122;0
89041958172;1
02481975819;0
47031395376;1
37610343795;0
21862483480;1
44168220838;0
19820305806;1
06328050918;0
77322868225;1
82782523672;0
22123027960;1
12029263027;0
43502555654;1
25435546055;0
50432485661;1
65144235860;0
07220803174;1
10004837272;0
77270473779;1
77729707374;0
57121797667;1
29716156777;0
22842944946;1
44422892946;0
41072477288;1
28174074287;0
48231151041;1
48101324511;0
62042122685;1
22160652428;0
71062926702;1
62019226707;0
53890667259;1
09253759866;0
64220223980;1
82209223604;0
79890137033;1
93380717903;0
51281474510;1
45720581141;0
44252780952;1
94547852220;0
32213143991;1
31921231349;0
43452272535;1
25472234355;0
12870403524;1
20738145240;0
97221836152;1
12252981367;0
18492522588;1
52829521488;0
05840628535;1
50528305468;0
14250614946;1
14126469045;0
37120293784;1
03897317242;0
56502940289;1
28265459090;0
80852453425;1
52583244580;0
94862777691;1
76867124979;0
57310376101;1
03310776115;0
53011734121;1
13251114037;0
06211003889;1
20830981160;0
29030947679;1
74096299703;0
25431658958;1
25436981558;0
74313049771;1
13407419773;0
01240928714;1
00149172824;0
89301979150;1
53179909810;0
06522312683;1
26156232308;0
34811388934;1
89834334181;0
30412348221;1
41281234320;0
81462864379;1
84417239866;0
55460223742;1
52642347205;0
26921755465;1
65671259245;0
45872648927;1
72872468549;0
41412976189;1
49811796412;0
69212509631;1
29916035126;0
68480249333;1
33894804623;0
48922586196;1
59948228661;0
38840881927;1
73819804288;0
06860599959;1
09599066895;0
22921790495;1
24029297591;0
61522553450;1
42632550515;0
41252219213;1
23514122192;0
05520895970;1
95095587002;0
50112285635;1
35251651802;0
09041605980;1
09180069054;0
19281204980;1
99081024821;0
20071010106;1
00011067120;0
25512370023;1
31750022253;0
49912252327;1
42259213972;0
86462753045;1
58056643427;0
73273120298;1
01337222978;0
13911361410;1
13639111104;0
03860811834;1
81314638080;0
61211044645;1
60614115424;0
14090657598;1
06575499810;0
13261668856;1
68365286611;0
11882126456;1
65482611128;0
76062547911;1
46167970521;0
34051146745;1
67345511404;0
09233109494;1
99203431940;0
57122666638;1
86216765362;0
58453054547;1
53545548074;0
68011475363;1
71851343066;0
90871110643;1
47181690301;0
69431477083;1
47806374391;0
90301379727;1
10330977927;0
76860296033;1
60637039862;0
55422370981;1
30427289155;0
13090806865;1
35901668008;0
60862055088;1
56802058860;0
15042429764;1
90641472425;0
37052428575;1
75074523528;0
54870304535;1
54340530875;0
21901754245;1
20551219474;0
89522434933;1
39452339482;0
58922532868;1
86985325822;0
90302884798;1
23808799480;0
49810649762;1
46146209879;0
67500272470;1
50627720470;0
83822378748;1
23487783882;0
31041778487;1
48177803741;0
61501809734;1
10540816973;0
24021904776;1
79614022407;0
99862380007;1
02680809739;0
95042986469;1
56026948499;0
47812050225;1
52821074052;0
42051425478;1
47125084245;0
82082519207;1
78290512208;0
36463027687;1
80627336467;0
85881342454;1
84845345128;0
75073100832;1
30710502837;0
28862203849;1
04839688222;0
20471815642;1
12654872140;0
53813157373;1
17813335735;0
05923026263;1
52306293620;0
01322674881;1
01672182483;0
12271407666;1
26612471760;0
28071819626;1
12287668109;0
33250942631;1
64339230512;0
06322075915;1
50952023761;0
21271381171;1
31771118122;0
96471965397;1
79966439517;0
35021010112;1
20130112501;0
93032883662;1
93260386823;0
18420428858;1
02888484512;0
12232887199;1
19227388912;0
16910154494;1
41610949514;0
04811787309;1
01089871437;0
78071521175;1
77152750811;0
28110773551;1
27517113850;0
87511428534;1
87435852114;0
61520328270;1
21532670802;0
05221215868;1
52618252180;0
20211502858;1
81551802202;0
67321541360;1
13761354206;0
08070902305;1
70000852093;0
40890974632;1
90978406234;0
76912697915;1
16776291959;0
31232111187;1
11271811332;0
51010248915;1
90118052451;0
70222285927;1
02275792822;0
10260350977;1
00715726093;0
09252048767;1
80420725796;0
83830762504;1
87402806335;0
14821068435;1
30281544861;0
00092713750;1
93100007752;0
26240321220;1
00226422213;0
08092197134;1
29081179043;0
48450917026;1
85401294706;0
36442112241;1
14243262114;0
22891831574;1
51438227918;0
38851735790;1
83597301578;0
81271780882;1
81827828170;0
68920689714;1
84989710662;0
21412704962;1
04261221497;0
86260755302;1
57632286500;0
62311445699;1
13425991466;0
51031134752;1
10723413155;0
63842713631;1
31338276146;0
71511756531;1
51775116531;0
19440620341;1
09016414423;0
46050288894;1
48960408285;0
13521507787;1
58137172705;0
69413108354;1
53984104631;0
66122580589;1
95685220186;0
68883058057;1
88308857650;0
78521315868;1
78386218551;0
48491291813;1
84392411819;0
76281975083;1
38567982170;0
90812431835;1
39124838510;0
91250583506;1
23516500589;0
26862971621;1
86226762911;0
41291224636;1
64229621431;0
37820530051;1
30102583057;0
79232847343;1
48379227433;0
31032845398;1
19843352803;0
08432685314;1
58310832446;0
20230854651;1
58410205632;0
42030963120;1
06290023134;0
96431037676;1
79660336417;0
47092453596;1
39576945402;0
93881963045;1
30868159493;0
60510434643;1
65433140406;0
52021010034;1
00420032511;0
00500357367;1
37030657050;0
60911472118;1
92111714860;0
81841394473;1
84143894371;0
12271044131;1
43211110427;0
04010446425;1
00164042454;0
22291502607;1
29021227605;0
49412464970;1
04649291447;0
36240857045;1
84247563050;0
84912144207;1
78414492012;0
74250616379;1
74693756120;0
13851715425;1
31155572418;0
81522904650;1
52605208194;0
62251200200;1
02620250012;0
18083180599;1
11900893885;0
78432335151;1
35427313815;0
93022859385;1
08823299553;0
87522811822;1
71188522822;0
18042263118;1
62318214180;0
44810656699;1
05461894966;0
86021066559;1
96058652106;0
36522673390;1
53392236670;0
72891571297;1
97272817591;0
91281485770;1
84792011785;0
82442527602;1
28242407625;0
44322285570;1
48324052527;0
53881591772;1
87587312519;0
68012255164;1
51626501284;0
69452467463;1
96764436254;0
59300131240;1
09045321031;0
70291360129;1
90013692217;0
39892076282;1
99278223860;0
21900112981;1
09219181021;0
43101429835;1
11285304493;0
79511569638;1
11673989565;0
52473171790;1
23777911054;0
95872717288;1
12258978778;0
80522983830;1
89280230538;0
50100139652;1
15390162005;0
47021340580;1
05281004437;0
72320288844;1
83208424278;0
91892448953;1
92154943898;0
66832277768;1
62626838777;0
65820993206;1
03952698062;0
52301548538;1
15854038523;0
54472869614;1
64465184792;0
04271224936;1
49721062432;0
60521359470;1
30571542906;0
04901208303;1
30001893024;0
97851794695;1
97749856591;0
34430157962;1
45462170339;0
24081208265;1
21280462850;0
87510817980;1
17895081807;0
69441091178;1
11998447106;0
48050579514;1
47455815090;0
70211966594;1
04619561972;0
53871654595;1
41635855579;0
94522927147;1
79241529427;0
81433020427;1
24482017303;0
80060909567;1
75800009696;0
91061633892;1
36390981621;0
51260655198;1
91021665855;0
03821880853;1
88238538100;0
00882160586;1
50086820861;0
58460590438;1
06584095843;0
29250931302;1
21059392032;0
84222408583;1
28823024584;0
12231595664;1
35619214256;0
46302072916;1
63262107940;0
61050675387;1
86056710573;0
61281280460;1
81210086462;0
50440948752;1
74090584254;0
21302562175;1
73252216015;0
00472797567;1
20049577776;0
15242622170;1
74221252016;0
62862108407;1
08226641087;0
83061635882;1
65088263183;0
93510910967;1
97163009195;0
14232494430;1
41023394424;0
21510122457;1
17022215451;0
84240187671;1
48627041718;0
73262049548;1
23607892544;0
73082384825;1
82383247850;0
83253181447;1
17154482383;0
82260315892;1
52908622318;0
93462508933;1
34952830396;0
98900711236;1
61108029379;0
35480994006;1
83506940904;0
87320693905;1
93039602875;0
56071149315;1
31704569151;0
87450796246;1
86745960472;0
54442944716;1
24146954447;0
92520443340;1
94042523430;0
20841884931;1
48181249308;0
98902063454;1
64239098045;0
04212378188;1
20374118882;0
04440571575;1
55710047544;0
76282905708;1
26070987852;0
65041545677;1
64547565071;0
30080310849;1
30143008890;0
58052226444;1
56820424542;0
39820416553;1
35061982453;0
92872487980;1
97782429808;0
09012830694;1
06491298300;0
06082479648;1
94806742680;0
34020471809;1
90407048213;0
99432514498;1
94152944983;0
15291114255;1
11251521945;0
22102807303;1
23202103780;0
62230380743;1
73203608324;0
30513033668;1
38366053310;0
92890264288;1
98282926084;0
27462677744;1
67642747247;0
22882611091;1
12601228819;0
57473165086;1
75318460756;0
33421297191;1
21192713394;0
56302564643;1
32546506364;0
61061714170;1
71117006164;0
84262928014;1
04621822984;0
17012062335;1
13273156020;0
81022819151;1
88521201911;0
43211188606;1
13018621846;0
64901147851;1
45116891740;0
18432749367;1
47143238976;0
97292951217;1
27751299192;0
89860784101;1
81978140086;0
21292629180;1
60298122129;0
13472860742;1
08341722647;0
56081871446;1
07164581648;0
92880601734;1
62819300784;0
83872765073;1
57083863277;0
78242451735;1
81737255424;0
75022577759;1
22579077755;0
16261948579;1
71928645916;0
64821719541;1
67142895411;0
82060898676;1
29866880076;0
06301998121;1
09631902181;0
28512960498;1
48926219580;0
99841003417;1
19943780140;0
10310242915;1
15104122309;0
90241220833;1
39080422312;0
91072570702;1
72709015720;0
47501891065;1
56078019451;0
42822511812;1
14288251212;0
81451863644;1
18443461568;0
73470590180;1
07789001543;0
52301855881;1
88155850123;0
52900695789;1
90920657895;0
97921290290;1
90192092297;0
56463000255;1
40525600635;0
64240166249;1
26462409416;0
38061023489;1
06401932883;0
41442451728;1
24751842144;0
60213152767;1
72631215706;0
51010947036;1
00053649117;0
61432819507;1
50411972638;0
02481177480;1
87728004114;0
29292690683;1
96909282362;0
73031247993;1
03423773919;0
00722523036;1
52306002237;0
08212032415;1
00212154823;0
28252014086;1
48650820212;0
10102712189;1
02181110792;0
82920228188;1
88282012829;0
99303189819;1
91909881339;0
94890108489;1
94088480199;0
69031549579;1
67309559941;0
48491739191;1
49141319987;0
36092261368;1
33862921660;0
20113074196;1
63410021197;0
48041499573;1
74954408319;0
01841646028;1
80240614861;0
23262256684;1
26865226234;0
57322389410;1
52821709343;0
82281196351;1
13819286521;0
64020765327;1
40502737662;0
80061914243;1
34809062141;0
05512728811;1
72058581211;0
60211282901;1
62019210128;0
94111571627;1
15964711127;0
23261772163;1
61337272261;0
73850952058;1
55078982530;0
43112738456;1
41863321547;0
31902123449;1
21490432139;0
29911170631;1
36910712191;0
48040836601;1
60610843840;0
37051499592;1
91904759235;0
10090314037;1
09331010407;0
89862390100;1
62939800180;0
41051719961;1
57109116419;0
91251373164;1
67334911215;0
25820540105;1
20824015550;0
84290572331;1
83227953140;0
02911059340;1
39410502190;0
47502815385;1
81247805535;0
12111552817;1
52118715112;0
77521493037;1
35427197073;0
82501987523;1
19375828502;0
67520520353;1
63550207325;0
76220650567;1
56762752060;0
27011054815;1
11520504817;0
56040757958;1
05580496577;0
06311439519;1
49313051196;0
59880467683;1
86848956370;0
33910556880;1
98030568153;0
95822048062;1
06954220828;0
33081487363;1
03837381634;0
67861399641;1
36469618971;0
35820918156;1
81825913605;0
68122391156;1
16211698325;0
79900474075;1
49900707547;0
22312972013;1
32301271292;0
83511545437;1
54741355318;0
08232750823;1
02328073285;0
15442592576;1
55912467452;0
66862537166;1
86617663256;0
36911366100;1
11363601096;0
73012752108;1
83521071270;0
24120745830;1
47250148320;0
73010881631;1
71018813603;0
37411181406;1
41411086371;0
68012390076;1
00789601632;0
54242725582;1
52275524482;0
75290840414;1
17844529004;0
57862688723;1
68286375278;0
19291833134;1
13148939321;0
53231760599;1
70393251569;0
60842597337;1
54283367709;0
57290793503;1
39975502037;0
56310468544;1
14445835606;0
09322212629;1
02221229396;0
06030782116;1
13072600681;0
45232420484;1
84440322254;0
31101955467;1
56419350117;0
14060311411;1
14001116341;0
60032890336;1
60802693303;0
32312538391;1
23813512393;0
98081877039;1
79807988031;0
30432084626;1
28230346460;0
73522610127;1
30617272521;0
43272666592;1
65229264763;0
88082938172;1
83197888220;0
48010819858;1
90588108814;0
21882438154;1
38214548821;0
32291618343;1
94633312128;0
75410232389;1
31235749028;0
14070864675;1
64405707168;0
69922232689;1
92292286639;0
65853059207;1
50285795360;0
68922386671;1
31967628628;0
74021200143;1
40201142037;0
74881972220;1
70427122898;0
